FORCE/DISPLACEMENT CLAMP EXPERIMENT 
 11/17/2015 
 
 Experiment Name: 	 Default 
 Cantilever ID #: 	 Default 
 Sampling rate (Hz): 	 1000 
 Actuation Mode: 	 Disp. Clamp 
 
 Set Point (um) 	 Actuator Position (um) 	 Piezo Position (um) 
23.733521	23.726807	-0.014954
23.800049	23.784180	-0.014008
23.866577	23.860474	-0.012726
23.933105	23.943481	-0.014008
24.000244	24.000854	-0.012421
24.066772	24.077148	-0.015289
24.133301	24.140625	-0.013062
24.199829	24.204712	-0.010834
24.266968	24.268188	-0.014008
24.333496	24.319458	-0.013062
24.400024	24.401855	-0.015594
24.466553	24.453125	-0.007324
24.533081	24.536133	-0.010193
24.600220	24.593506	-0.012085
24.666748	24.663086	-0.015289
24.733276	24.727173	-0.015594
24.799805	24.803467	-0.012421
24.866943	24.873657	-0.011780
24.933472	24.931030	-0.016235
25.000000	24.994507	-0.014008
25.066528	25.070801	-0.014343
25.133057	25.128174	-0.011475
25.200195	25.198364	-0.013062
25.266724	25.262451	-0.014648
25.333252	25.325928	-0.014954
25.399780	25.402222	-0.014008
25.466919	25.459595	-0.014008
25.533447	25.535889	-0.013367
25.599976	25.612793	-0.014343
25.666504	25.670166	-0.010193
25.733032	25.726929	-0.012085
25.800171	25.797119	-0.013367
25.866699	25.848389	-0.014008
25.933228	25.937500	-0.014008
25.999756	26.000977	-0.013702
26.066895	26.071167	-0.012085
26.133423	26.141357	-0.016876
26.199951	26.204834	-0.013367
26.266479	26.262207	-0.015289
26.333618	26.326294	-0.012085
26.400146	26.383667	-0.016235
26.466675	26.459961	-0.014008
26.533203	26.549072	-0.012421
26.599731	26.580811	-0.012726
26.666870	26.657104	-0.015930
26.733398	26.746826	-0.012085
26.799927	26.797485	-0.013062
26.866455	26.880493	-0.011780
26.933594	26.943970	-0.015289
27.000122	26.988525	-0.015289
27.066650	27.064819	-0.015289
27.133179	27.128906	-0.013062
27.199707	27.205200	-0.013702
27.266846	27.281494	-0.012421
27.333374	27.338867	-0.014648
27.399902	27.390137	-0.013062
27.466431	27.479248	-0.013702
27.533569	27.542725	-0.014648
27.600098	27.606812	-0.016235
27.666626	27.664185	-0.014008
27.733154	27.740479	-0.014008
27.800293	27.797852	-0.012085
27.866821	27.868042	-0.013367
27.933350	27.938232	-0.014648
27.999878	28.001709	-0.017517
28.066406	28.071899	-0.014343
28.133545	28.135376	-0.015930
28.200073	28.205566	-0.016571
28.266602	28.275757	-0.016876
28.333130	28.333130	-0.013702
28.400269	28.409424	-0.016235
28.466797	28.472900	-0.014954
28.533325	28.536987	-0.014954
28.599854	28.607178	-0.014954
28.666382	28.670654	-0.016235
28.733521	28.728027	-0.014648
28.800049	28.811035	-0.014648
28.866577	28.880615	-0.012726
28.933105	28.925171	-0.015930
29.000244	29.008179	-0.012085
29.066772	29.078369	-0.018158
29.133301	29.141846	-0.016571
29.199829	29.212036	-0.017181
29.266968	29.263306	-0.015289
29.333496	29.345703	-0.016235
29.400024	29.409790	-0.015594
29.466553	29.473267	-0.015930
29.533081	29.543457	-0.016235
29.600220	29.619751	-0.016235
29.666748	29.677124	-0.015930
29.733276	29.747314	-0.017822
29.799805	29.810791	-0.015289
29.866943	29.862061	-0.014008
29.933472	29.932251	-0.015594
30.000000	30.008545	-0.014008
30.066528	30.072021	-0.013062
30.133057	30.123291	-0.014008
30.200195	30.212402	-0.013367
30.266724	30.263062	-0.016876
30.333252	30.333252	-0.017181
30.399780	30.397339	-0.017181
30.466919	30.466919	-0.015930
30.533447	30.537109	-0.014954
30.599976	30.607300	-0.015594
30.666504	30.664673	-0.017822
30.733032	30.734863	-0.016235
30.800171	30.805054	-0.015289
30.866699	30.887451	-0.015594
30.933228	30.957642	-0.019104
30.999756	31.002197	-0.012726
31.066895	31.079102	-0.015930
31.133423	31.142578	-0.015930
31.199951	31.199951	-0.012726
31.266479	31.244507	-0.012726
31.333618	31.339722	-0.016876
31.400146	31.409912	-0.015594
31.466675	31.467285	-0.018799
31.533203	31.543579	-0.017822
31.599731	31.594849	-0.017181
31.666870	31.665039	-0.014648
31.733398	31.741333	-0.014954
31.799927	31.811523	-0.015594
31.866455	31.862183	-0.015594
31.933594	31.951904	-0.019440
32.000122	32.002563	-0.014954
32.066650	32.078857	-0.016571
32.133179	32.130127	-0.015594
32.199707	32.206421	-0.015930
32.266846	32.282715	-0.016235
32.333374	32.340088	-0.018799
32.399902	32.416992	-0.019745
32.466431	32.473755	-0.015930
32.533569	32.537842	-0.016235
32.600098	32.614136	-0.019104
32.666626	32.671509	-0.020050
32.733154	32.734985	-0.018158
32.800293	32.817993	-0.016235
32.866821	32.888184	-0.016235
32.933350	32.932739	-0.020691
32.999878	32.977295	-0.016571
33.066406	33.073120	-0.015289
33.133545	33.136597	-0.019440
33.200073	33.200073	-0.017517
33.266602	33.264160	-0.015594
33.333130	33.334351	-0.016571
33.400269	33.403931	-0.016235
33.466797	33.480835	-0.016876
33.533325	33.550415	-0.018799
33.599854	33.595581	-0.021027
33.666382	33.671875	-0.016571
33.733521	33.735352	-0.017822
33.800049	33.824463	-0.021667
33.866577	33.869019	-0.015594
33.933105	33.952026	-0.018158
34.000244	33.977661	-0.016235
34.066772	34.079590	-0.017181
34.133301	34.143066	-0.015289
34.199829	34.213257	-0.017517
34.266968	34.264526	-0.014343
34.333496	34.309082	-0.014343
34.400024	34.404297	-0.021027
34.466553	34.461670	-0.017181
34.533081	34.550781	-0.014648
34.600220	34.602051	-0.019104
34.666748	34.665527	-0.019104
34.733276	34.722900	-0.020386
34.799805	34.799194	-0.019104
34.866943	34.882202	-0.018158
34.933472	34.945679	-0.021027
35.000000	35.003052	-0.019104
35.066528	35.067139	-0.017822
35.133057	35.137329	-0.016876
35.200195	35.187988	-0.016235
35.266724	35.258179	-0.017517
35.333252	35.334473	-0.016876
35.399780	35.404663	-0.016235
35.466919	35.474854	-0.016235
35.533447	35.525513	-0.017181
35.599976	35.608521	-0.017517
35.666504	35.659790	-0.016876
35.733032	35.729370	-0.016571
35.800171	35.793457	-0.022278
35.866699	35.875854	-0.016876
35.933228	35.927124	-0.018799
35.999756	36.003418	-0.016571
36.066895	36.054687	-0.018799
36.133423	36.118164	-0.015930
36.199951	36.213989	-0.021027
36.266479	36.290283	-0.017517
36.333618	36.322021	-0.017822
36.400146	36.405029	-0.022919
36.466675	36.487427	-0.022278
36.533203	36.532593	-0.016571
36.599731	36.589355	-0.018158
36.666870	36.666260	-0.020050
36.733398	36.736450	-0.018799
36.799927	36.806030	-0.021027
36.866455	36.870117	-0.019745
36.933594	36.933594	-0.019745
37.000122	37.003784	-0.019440
37.066650	37.054443	-0.019745
37.133179	37.137451	-0.019745
37.199707	37.188721	-0.019745
37.266846	37.258301	-0.018158
37.333374	37.322388	-0.018158
37.399902	37.405396	-0.019745
37.466431	37.449951	-0.017822
37.533569	37.545166	-0.020386
37.600098	37.589722	-0.019104
37.666626	37.653809	-0.019440
37.733154	37.742920	-0.019104
37.800293	37.793579	-0.022278
37.866821	37.876587	-0.019104
37.933350	37.933960	-0.021667
37.999878	37.997437	-0.021027
38.066406	38.067627	-0.022278
38.133545	38.156738	-0.019104
38.200073	38.201294	-0.020050
38.266602	38.271484	-0.019104
38.333130	38.341675	-0.018158
38.400269	38.399048	-0.019440
38.466797	38.462524	-0.020691
38.533325	38.513794	-0.019104
38.599854	38.602905	-0.017517
38.666382	38.666382	-0.018799
38.733521	38.723755	-0.018799
38.800049	38.812866	-0.018799
38.866577	38.864136	-0.017517
38.933105	38.934326	-0.019104
39.000244	38.984985	-0.017181
39.066772	39.086914	-0.020691
39.133301	39.131470	-0.020386
39.199829	39.195557	-0.020691
39.266968	39.259033	-0.019745
39.333496	39.335327	-0.019104
39.400024	39.412231	-0.019745
39.466553	39.462891	-0.021027
39.533081	39.539185	-0.021332
39.600220	39.596558	-0.019440
39.666748	39.673462	-0.019745
39.733276	39.743042	-0.021973
39.799805	39.819946	-0.019440
39.866943	39.864502	-0.016876
39.933472	39.953613	-0.018158
40.000000	39.991455	-0.018463
40.066528	40.068359	-0.022278
40.133057	40.131836	-0.019104
40.200195	40.195312	-0.019745
40.266724	40.259399	-0.021332
40.333252	40.303955	-0.021332
40.399780	40.399170	-0.021973
40.466919	40.444336	-0.021332
40.533447	40.513916	-0.021332
40.599976	40.590820	-0.021667
40.666504	40.654297	-0.019745
40.733032	40.711670	-0.020050
40.800171	40.794678	-0.021667
40.866699	40.845337	-0.018799
40.933228	40.928345	-0.021667
40.999756	40.972900	-0.017181
41.066895	41.062012	-0.021027
41.133423	41.119385	-0.020050
41.199951	41.195679	-0.021973
41.266479	41.265869	-0.020691
41.333618	41.323242	-0.019745
41.400146	41.386719	-0.021027
41.466675	41.463623	-0.022278
41.533203	41.520996	-0.020386
41.599731	41.603394	-0.021973
41.666870	41.654663	-0.020691
41.733398	41.724854	-0.022919
41.799927	41.788330	-0.022278
41.866455	41.871338	-0.021667
41.933594	41.921997	-0.018463
42.000122	41.992187	-0.023254
42.066650	42.062378	-0.019745
42.133179	42.125854	-0.021332
42.199707	42.196045	-0.020050
42.266846	42.259521	-0.020050
42.333374	42.323608	-0.022278
42.399902	42.387085	-0.022614
42.466431	42.463379	-0.020050
42.533569	42.527466	-0.020386
42.600098	42.603760	-0.023254
42.666626	42.661133	-0.023560
42.733154	42.711792	-0.020691
42.800293	42.794800	-0.021973
42.866821	42.852173	-0.020050
42.933350	42.928467	-0.020050
42.999878	42.992554	-0.022278
43.066406	43.062744	-0.019745
43.133545	43.126221	-0.021973
43.200073	43.196411	-0.021973
43.266602	43.259888	-0.020386
43.333130	43.323975	-0.021332
43.400269	43.393555	-0.020386
43.466797	43.450928	-0.022278
43.533325	43.521118	-0.021332
43.599854	43.578491	-0.022919
43.666382	43.667603	-0.021973
43.733521	43.737793	-0.025146
43.800049	43.789062	-0.021027
43.866577	43.852539	-0.022919
43.933105	43.916016	-0.020386
44.000244	43.992920	-0.023895
44.066772	44.049683	-0.019745
44.133301	44.132690	-0.022919
44.199829	44.183960	-0.021027
44.266968	44.254150	-0.021667
44.333496	44.310913	-0.019440
44.400024	44.387817	-0.025482
44.466553	44.470215	-0.022614
44.533081	44.514771	-0.021332
44.600220	44.591675	-0.024841
44.666748	44.667969	-0.024200
44.733276	44.712524	-0.022919
44.799805	44.795532	-0.023895
44.866943	44.846191	-0.021332
44.933472	44.923096	-0.021973
45.000000	44.999390	-0.022919
45.066528	45.069580	-0.022919
45.133057	45.126953	-0.020050
45.200195	45.183716	-0.026428
45.266724	45.253906	-0.022614
45.333252	45.317993	-0.022919
45.399780	45.381470	-0.021332
45.466919	45.457764	-0.024200
45.533447	45.527954	-0.020386
45.599976	45.592041	-0.022614
45.666504	45.648804	-0.022614
45.733032	45.725708	-0.026428
45.800171	45.802002	-0.023560
45.866699	45.852661	-0.025146
45.933228	45.922852	-0.022919
45.999756	45.986938	-0.026123
46.066895	46.056519	-0.021667
46.133423	46.113892	-0.024200
46.199951	46.203613	-0.022278
46.266479	46.254272	-0.022614
46.333618	46.337280	-0.020691
46.400146	46.381836	-0.024200
46.466675	46.464844	-0.022919
46.533203	46.534424	-0.021027
46.599731	46.585693	-0.024536
